"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 06:17:44,FALSE,NA,"1598199650817044480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iphedollar",3215,TRUE,FALSE,NA,NA
"@pdshhhh @Cruzzerrr @brfootball If you don't see that Ronaldo is struggling with Portuguese team then you really ha… https://t.co/FxtXcm3HHi",FALSE,0,"pdshhhh",2022-12-01 06:17:44,TRUE,"1598075399233470464","1598199649030270976","1298528775110623232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingMaxiAres",0,FALSE,FALSE,NA,NA
"@EinsteinsIQ @TheEuropeanLad Next time before you watch a blank TV again check the socket. Messi was literally surr… https://t.co/RTj2lKhIUg",FALSE,0,"EinsteinsIQ",2022-12-01 06:17:42,TRUE,"1598060630929735682","1598199643753553921","1587919150462246917","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertjnr95",0,FALSE,FALSE,NA,NA
"@LbudisaLila Woohoo. Now we've got Argentina and the great Lionel Messi, arguably the greatest player in the game.… https://t.co/8xsbPn4U5f",FALSE,0,"LbudisaLila",2022-12-01 06:17:42,TRUE,"1598110765588033537","1598199642717446144","788024431712931840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kimskwing",0,FALSE,FALSE,NA,NA
"RT @433: ARGENTINA WIN THEIR GROUP 🇦🇷🔝 https://t.co/AUgmJbPGhi",FALSE,0,NA,2022-12-01 06:17:41,FALSE,NA,"1598199637579796481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","takki0602",1367,TRUE,FALSE,NA,NA
"Just blocked one of my irls over this stupid mess she posted. Salem will ALWAYS BE SUPERIOR! And fuxk Argentina btw https://t.co/I7qIs1uPHc",FALSE,0,NA,2022-12-01 06:17:41,FALSE,NA,"1598199637529460736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pxiuchology",0,FALSE,FALSE,NA,NA
"USA will beat argentina. calling it now.",FALSE,0,NA,2022-12-01 06:17:41,FALSE,NA,"1598199636778717184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loser_denial",0,FALSE,FALSE,NA,NA
"This isn’t only good for Argentina, it could be a positive omen for Messi too. In 1978, Kempes went on to become th… https://t.co/Tm4xGqRd5g",FALSE,0,"TheFootballInd",2022-12-01 06:17:40,TRUE,"1598199452866584579","1598199635935432704","1215246564706410498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheFootballInd",0,FALSE,FALSE,NA,NA
"@airunds @ValenVernier @Jacob01Aus @SantiiCAB_ @433 Messi almost disgrace Argentina fans 🤣🤣🤣 missed easy penalty wh… https://t.co/Au72EVEDRx",FALSE,0,"airunds",2022-12-01 06:17:39,TRUE,"1598198125763911680","1598199630512242689","1113868447082078208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peace05530164",0,FALSE,FALSE,NA,NA
"RT @Joshua_Ubeku: The Saudi Arabia team that beat Argentina are last on the table and knocked out of the World Cup while Argentina that los…",FALSE,0,NA,2022-12-01 06:17:39,FALSE,NA,"1598199630474678272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","duckettislove",853,TRUE,FALSE,NA,NA
"RT @AlchemyPay: We are excited to celebrate #Argentina🇦🇷 advancement to the knockout stage!🎊

Sneak peek! #AlchemyPay 's new brand ambassad…",FALSE,0,NA,2022-12-01 06:17:38,FALSE,NA,"1598199627119235072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael05070385",183,TRUE,FALSE,NA,NA
"RT @sportbible: Argentina are 'nailed on' to win the World Cup as new conspiracy theory sweeps the internet. https://t.co/k7ArwXUtAw",FALSE,0,NA,2022-12-01 06:17:38,FALSE,NA,"1598199625336459265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RahimovKhurshed",29,TRUE,FALSE,NA,NA
"RT @brfootball: ALEXIS MAC ALLISTER WITH A MASSIVE GOAL FOR ARGENTINA https://t.co/hpf8Z4B1Mu",FALSE,0,NA,2022-12-01 06:17:38,FALSE,NA,"1598199624271269888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Messiregen",948,TRUE,FALSE,NA,NA
"RT @brfootball: The first half of Poland vs. Argentina in an image 📸 https://t.co/n1pLrO4vI1",FALSE,0,NA,2022-12-01 06:17:37,FALSE,NA,"1598199621557387265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joemireku12",870,TRUE,FALSE,NA,NA
"@UniversePapi @themrted @UTDTrey Kid did not watched match and talking shit here after watching stats and goals 😂 M… https://t.co/xUOKyQeoZT",FALSE,0,"UniversePapi",2022-12-01 06:17:35,TRUE,"1598059244175396864","1598199614645370881","2576590577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adeel1010101010",0,FALSE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 06:17:35,FALSE,NA,"1598199614485983232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntiScoutSelect",3215,TRUE,FALSE,NA,NA
"RT @AnabellaMarvy: @Nkjnr You are quite mischievous 😉😉, I was praying for Argentina to win yesterday because of you, congratulations 👏👏",FALSE,0,NA,2022-12-01 06:17:35,FALSE,NA,"1598199613449981954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nkjnr",1,TRUE,FALSE,NA,NA
"RT @_VALKlNG: They wanted to see our tears tonight, but God disappointed them, Argentina fans, let’s paint the timeline blue today, Retweet…",FALSE,0,NA,2022-12-01 06:17:34,FALSE,NA,"1598199610010644483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyGhenGhen",913,TRUE,FALSE,NA,NA
"RT @Joshua_Ubeku: The Saudi Arabia team that beat Argentina are last on the table and knocked out of the World Cup while Argentina that los…",FALSE,0,NA,2022-12-01 06:17:32,FALSE,NA,"1598199601953406976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alhajibreeezy",853,TRUE,FALSE,NA,NA
"RT @viralnews_osint: Who is Alexis Mac Allister? The Argentina goal scorer vs Poland in the FIFA World Cup #breaking #breakingnews #politic…",FALSE,0,NA,2022-12-01 06:17:30,FALSE,NA,"1598199593971625984",NA,"<a href=""https://twitter.com"" rel=""nofollow"">TweetyMcTwe3ty</a>","TweetyMcTwe3ty",1,TRUE,FALSE,NA,NA
"RT @cr7raprhymes: Argentina play Australia? 😭😭

Bro Messi is seriously the luckiest player of all time wtfff 😭😭",FALSE,0,NA,2022-12-01 06:17:30,FALSE,NA,"1598199592126124032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordchuzzy",435,TRUE,FALSE,NA,NA
"RT @golazoargentino: 23 passes in the build up to @julianalvarezzz’s goal against Poland. The second highest behind that pretty good Cambia…",FALSE,0,NA,2022-12-01 06:17:30,FALSE,NA,"1598199589944709121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Acim_124",15,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 06:17:28,FALSE,NA,"1598199583569768448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xayyat",5849,TRUE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 06:17:27,FALSE,NA,"1598199579979448323",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abdullahfaraz_",1162,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 06:17:25,FALSE,NA,"1598199571217195009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miguelicious1",3588,TRUE,FALSE,NA,NA
"RT @SSTweeps: Teams Qualified For Round Of Sixteen Of #WorldcupQatar2022 

👉 #France 🇫🇷
👉 #Brazil 🇧🇷
👉 #Portugal
👉 #Netherlands 🇳🇱
👉 #Seneg…",FALSE,0,NA,2022-12-01 06:17:25,FALSE,NA,"1598199569996996608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allwynappu0707",8,TRUE,FALSE,NA,NA
"@Methead13 @CamMagicMan Hahaha it’s a long shot but with all the luck and our best possible performance we ‘could’ jag it against Argentina",FALSE,1,"Methead13",2022-12-01 06:17:23,FALSE,"1598185442125365248","1598199561209925632","562895193","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hook_gc",0,FALSE,FALSE,NA,NA
"RT @vinrmfc: Have to laugh at Saudi Arabia after their arrogant rantings about Messi following the Argentina match. Bottom of the group. Fu…",FALSE,0,NA,2022-12-01 06:17:19,FALSE,NA,"1598199545762304000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","youngestkenny",28,TRUE,FALSE,NA,NA
"RT @IqooInd: 🚨#ARGENT NEWS🚨
#Argentina qualify for the world cup at the top of their table! If this is not #PeakPerformance, then we don't…",FALSE,0,NA,2022-12-01 06:17:18,FALSE,NA,"1598199541358288896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe77230527",19,TRUE,FALSE,NA,NA
"France,Australia Qualify For Round Of 16 From Group D
Argentina,Poland Qualify For Round Of 16 From Group C… https://t.co/Mkxu9M5yJ9",FALSE,0,NA,2022-12-01 06:17:17,TRUE,NA,"1598199537658888192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saachi_baat",0,FALSE,FALSE,NA,NA
"RT @19Alvarez_: Scored on his 1st start in Argentina 🇦🇷
Scored on his 1st start in the PL 🏴󠁧󠁢󠁥󠁮󠁧󠁿
Scored on his 1st start in UCL 🌍
Scored o…",FALSE,0,NA,2022-12-01 06:17:16,FALSE,NA,"1598199531354849281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sbuda_STM",410,TRUE,FALSE,NA,NA
"RT @yabaleftonline: •  Netherlands vs USA

• Argentina vs Australia 

• France vs Poland

• England vs Senegal",FALSE,0,NA,2022-12-01 06:17:15,FALSE,NA,"1598199530339852288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arrdhenhiyi",73,TRUE,FALSE,NA,NA
"RT @kaessuman: Is this the same Saudi Arabia team that scored Argentina? The same one that the players received Rolls Royce? These players…",FALSE,0,NA,2022-12-01 06:17:15,FALSE,NA,"1598199529907838977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emmabarca22",4,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 06:17:15,FALSE,NA,"1598199529291005963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Detective_Rey",5849,TRUE,FALSE,NA,NA
"@OfficialBHAFC Hey Guys.. be nice to see a shout out for the 2 ex BHA Socceroos in Mooy &amp; Ryan who helped Oz procee… https://t.co/KQtNoRjzRD",FALSE,0,"OfficialBHAFC",2022-12-01 06:17:13,TRUE,"1598082494242656259","1598199521301123073","57606154","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgcrowe",0,FALSE,FALSE,NA,NA
"RT @alimo_philip: ❌1978-Mario Kempes missed a penalty in the 3rd game.

❌1986-Diego Maradona missed a penalty in the 3rd game.

❌2022-Lione…",FALSE,0,NA,2022-12-01 06:17:11,FALSE,NA,"1598199514158215169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdonmax",101,TRUE,FALSE,NA,NA
"RT @Yokhin: Carlos Mac Allister's ONLY two official matches for Argentina were against Australia in the 1994 World Cup qualification play-o…",FALSE,0,NA,2022-12-01 06:17:11,FALSE,NA,"1598199513977593862",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AhmedShah94",25,TRUE,FALSE,NA,NA
"RT @itsampera: If Argentina wins, one random RT takes $50

Must be following me to claim the reward 💵 https://t.co/hYJhrk6eIo",FALSE,0,NA,2022-12-01 06:17:11,FALSE,NA,"1598199513067683841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LokiBakaCSGO",599,TRUE,FALSE,NA,NA
"Argentina vs Poland highlights 2-0 #FIFAWorldCup #WorldCup #PoloniaArgentina #argentinavspoland #بولندا_الارجنتين… https://t.co/wEYydnrSpd",FALSE,0,NA,2022-12-01 06:17:11,TRUE,NA,"1598199512102850562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaudhli",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 06:17:11,FALSE,NA,"1598199510366588928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RameezBhamjee",1401,TRUE,FALSE,NA,NA
"RT @AlchemyPay: We are excited to celebrate #Argentina🇦🇷 advancement to the knockout stage!🎊

Sneak peek! #AlchemyPay 's new brand ambassad…",FALSE,0,NA,2022-12-01 06:17:10,FALSE,NA,"1598199508034547712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarannu78",183,TRUE,FALSE,NA,NA
"RT @IamDoe__: the world cup dream is back on track, let’s go argentina😂😂🇦🇷🇦🇷🇦🇷",FALSE,0,NA,2022-12-01 06:17:07,FALSE,NA,"1598199494516297728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gre8gory",16,TRUE,FALSE,NA,NA
"RT @MagicalXavi: This might be the last time we might watch Messi play for Argentina. https://t.co/KEdzR6KDUG",FALSE,0,NA,2022-12-01 06:17:05,FALSE,NA,"1598199488635863040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herpyberpy1",13,TRUE,FALSE,NA,NA
"Argentina coach Scaloni: everyone is hard to beat https://t.co/fJlXcespWS",FALSE,0,NA,2022-12-01 06:17:04,FALSE,NA,"1598199483325902849",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsNamibian",0,FALSE,FALSE,NA,NA
"RT @dailytelegraph: Move over Fed Square! Premier Perrottet promises “it’s going to be the best in the country.” Get the details ➡️ https:/…",FALSE,0,NA,2022-12-01 06:17:01,FALSE,NA,"1598199468641292289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","idateneia",2,TRUE,FALSE,NA,NA
"RT @Football__Tweet: 📅 1978: Mario Kempes missed a penalty for Argentina in the 3rd game 

🏆 They win the World Cup

📅 1986: Diego Maradona…",FALSE,0,NA,2022-12-01 06:17:00,FALSE,NA,"1598199465818853376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macqdini",903,TRUE,FALSE,NA,NA
"RT @MEXC_Global: Choose the team you think would win! 10 winners will be picked to get $5 ⤵️

#Argentina #Poland #FIFAWorldCup",FALSE,0,NA,2022-12-01 06:16:59,FALSE,NA,"1598199462023028739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dola5370",684,TRUE,FALSE,NA,NA
"RT @livescore: Lionel Messi has now made more World Cup appearances for Argentina than any player in the nation's history, overtaking Diego…",FALSE,0,NA,2022-12-01 06:16:58,FALSE,NA,"1598199459384791040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4lvo_",373,TRUE,FALSE,NA,NA
"RT @RoyNemer: Lionel Messi: ""Diego would be happy. He was always happy about the nice things that happen to the Argentina national team and…",FALSE,0,NA,2022-12-01 06:16:57,FALSE,NA,"1598199453902856192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RahimovKhurshed",348,TRUE,FALSE,NA,NA
"Argentina won 3-2 in the final few minutes.

With such an incredible track record when missing a penalty in their f… https://t.co/TLKZvvlWQk",FALSE,1,"TheFootballInd",2022-12-01 06:16:57,TRUE,"1598199447569240064","1598199452866584579","1215246564706410498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheFootballInd",0,FALSE,FALSE,NA,NA
"RT @RoyNemer: This Argentina team should be very proud. A loss vs. Saudi Arabia, a turn around against an always difficult Mexico and a 2-0…",FALSE,0,NA,2022-12-01 06:16:57,FALSE,NA,"1598199452115775488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RCZ9",1580,TRUE,FALSE,NA,NA
"RT @gffn__: 🚨 During the half time talk, Argentina Manager played video of Cristiano Ronaldo scoring penalties to motivate Messi but he lef…",FALSE,0,NA,2022-12-01 06:16:56,FALSE,NA,"1598199448840343552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prithvi_vimal",151,TRUE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 06:16:56,FALSE,NA,"1598199448227950592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YungHusband_",3215,TRUE,FALSE,NA,NA
"After an iconic brace against England in the Quarter Final, which included the notorious 'Hand of God' goal, 'The G… https://t.co/QUNaECR6WD",FALSE,1,"TheFootballInd",2022-12-01 06:16:56,TRUE,"1598199428153761792","1598199447569240064","1215246564706410498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheFootballInd",0,FALSE,FALSE,NA,NA
"Argentina Fan from feni .....😍😍
#vamos #fifa #Argentina #feni #BangladeshArgentina https://t.co/p5eUVObkHY",FALSE,0,NA,2022-12-01 06:16:55,FALSE,NA,"1598199445845266433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_prothom",0,FALSE,FALSE,NA,NA
"RT @Football__Tweet: 📅 1978: Mario Kempes missed a penalty for Argentina in the 3rd game 

🏆 They win the World Cup

📅 1986: Diego Maradona…",FALSE,0,NA,2022-12-01 06:16:54,FALSE,NA,"1598199440577159169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KofiAnsu7",903,TRUE,FALSE,NA,NA
"RT @PremLeaguePanel: Enzo-Mac Allister-RDP, Argentina have found the midfield trio that gives them the most control over matches. This has…",FALSE,0,NA,2022-12-01 06:16:54,FALSE,NA,"1598199439684177920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ezeaku_chukwudi",184,TRUE,FALSE,NA,NA
"There is a very good chance that Argentina could meet Portugal in the finals of the World Cup. If this happens, the… https://t.co/ijfohOEqFJ",FALSE,1,NA,2022-12-01 06:16:53,TRUE,NA,"1598199438023225344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chandangoopta",0,FALSE,FALSE,NA,NA
